AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;FruT_c_KmFru;FruT_c_Vmax;FruT_c_alpha;FruT_g_k1;FruT_g_k2;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6Pbb_c_Vmax;G6Pbb_c_KmGlc6P;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_c_KiFru;HXK_c_KiFru6P;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;HXK_g_KiFru;HXK_g_KiFru6P;HXKfru_c_Keq;HXKfru_c_KiGlc;HXKfru_c_KiGlc6P;HXKfru_c_KmADP;HXKfru_c_KmATP;HXKfru_c_KmFru;HXKfru_c_KmFru6P;HXKfru_c_Vmax;HXKfru_c_Vmaxpc;HXKfru_g_Keq;HXKfru_g_KiGlc;HXKfru_g_KiGlc6P;HXKfru_g_KmADP;HXKfru_g_KmATP;HXKfru_g_KmFru;HXKfru_g_KmFru6P;HXKfru_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.468553;0.234328;8.39809;0.0439291;26.2856;6.25125;13.3416;0.476669;3.86951;1.77247;0.3605;0.871112;268.602;563.497;0.0942317;1.52724;3.22467;0.675923;0.0744064;0.0153315;0.0107997;0.0698019;680.164;37.3397;3.68097;0.0527941;0.268158;609.452;5.08661;67.0562;0.744797;285397;290568;15648.5;0.117483;1.93952;0.384611;0.00971147;479.443;6.14391;0.0448481;0.0560895;0.00929867;9.58E-05;9.99424;20.2972;0.0447422;0.0575933;0.00922613;8.28E-05;9.99424;77.9249;8.39808;0.0703617;0.129954;0.198391;0.513194;0.0252115;1.20179;943.362;435.805;21.5376;0.000893584;0.572371;0.181166;0.424889;4.46989;208.041;1.69055;370.577;1.04136;132.809;0.838145;6.82E+06;878.636;0.122325;0.109387;0.0853497;13.0343;48.022;0.0251039;0.252392;11.9013;840.566;0.100488;0.111521;0.0991492;12.6781;1864.91;0.671413;12.5738;618.573;0.0892776;16.1508;0.0502378;0.0631468;0.427952;8.40459;0.991488;0.0175206;466.588;0.0554827;24.0232;0.103139;0.084374;0.39026;31.1753;1183.61;960.372;18.0705;15.5094;0.482848;0.0727032;1.05212;0.0371472;1871.21;0.172177;0.154052;0.13916;271.032;0.499641;0.170403;0.113688;0.370203;2148.84;1334.09;3318.61;0.00570808;1.29407;0.123545;0.212453;2419.28;1282.5;23324.2;0.0454904;0.0503256;26.3632;0.0558958;25438.7;0.0541736;0.0474178;4.65232;0.0546493;4.86225;4.64874;1.48728;67.7017;6.22581;4.10302;1.52428;67.7017;11875.6;0.650002;1.02244;0.116693;15.5097;0.372852;51.9645;1026.97;2.48376;1.95887;274.604;0.00808529;0.250002;0.256056;0.502548;0.384871;12.4615;2061.23;0.0466085;1.22874;0.238368;1367.73;5692.77;387.675;0.0346571;0.000770295;0.00681909;0.000430384;274.21;57.8992;0.00336162;0.00121133;0.000630596;0.0319434;11.9545;47.3803;0.00367891;0.000933854;0.000662029;0.0273582;11.9545;3.11103
0.479096;0.117948;1.93082;0.037414;172.052;601.799;1256.11;0.492583;0.235156;0.837747;0.160772;0.0914656;1.39175;2.8254;0.0873927;1.14673;4.19921;0.617014;0.10497;0.0167544;0.00970702;0.0652082;544.043;58.5376;4.03956;0.0462784;0.264921;594.541;3.50818;68.6742;0.966299;259417;117801;19210.7;0.0883306;1.94545;0.51793;0.0120725;434.716;6.08317;0.0363435;0.0600045;0.00928829;8.64E-05;9.28002;13.8642;0.0397744;0.0579901;0.00948116;0.000108478;9.28002;57.2285;9.23858;0.0688939;0.172425;0.180644;0.371443;0.0158082;1.06183;841.045;500.921;168.339;0.000773858;0.563243;0.202929;0.458927;3.50248;168.762;1.69793;356.457;1.26883;107.219;0.556245;5.67E+06;914.483;0.121593;0.124174;0.1075;11.6239;154.214;0.0804818;0.333063;10.7647;523.952;0.11703;0.10512;0.114007;13.3818;1761.92;0.592557;13.162;527.833;0.133919;6.99012;0.19323;0.0779282;0.292239;23.5978;2.34938;0.0766685;1443.87;0.132011;20.2197;0.10527;0.116704;0.510953;16.602;1658.25;1026.75;20.7583;12.7612;0.238232;0.0779138;0.874623;0.0349873;1516.79;0.159996;0.148103;0.135158;234.237;0.471357;0.134472;0.116567;0.396302;1661;1046.97;3652.88;0.00232141;1.5025;0.0493831;0.460266;3828.73;1862.72;22633.3;0.0866114;0.0463887;32.945;0.056739;18417.8;0.0457182;0.0585434;5.81383;0.0526652;6.2097;4.02555;1.62484;76.8329;7.78194;3.89685;1.26966;76.8329;13776.5;0.471852;0.389463;0.10971;13.1662;0.262115;26.8935;1030.45;2.7394;2.16292;238.355;0.0114216;0.254169;0.301191;0.509811;0.387778;8.10714;1105.83;0.0449233;1.21644;0.240534;1222.76;5382.15;467.289;0.157027;0.000770987;0.00727525;0.0152354;251.549;45.2031;0.00325153;0.000995346;0.000533613;0.0328614;12.3203;39.8525;0.00318562;0.000953361;0.000582175;0.0291949;12.3203;2.82094
0.487197;0.540935;1.06926;0.141718;199.647;3321.49;6817.54;0.464178;0.136201;2.55837;0.405217;12.0033;8.96966;19.3237;0.116447;2.08644;4.47426;0.683615;0.144844;0.0129052;0.0110998;0.0722495;465.071;41.5779;4.15297;0.0551361;0.250974;623.558;5.77459;69.7126;0.706383;158160;291558;17107.2;0.092193;2.06152;0.42066;0.0111994;470.525;7.63636;0.0347132;0.0571736;0.00884384;9.75E-05;9.74748;5.54879;0.0375953;0.0593375;0.00934611;9.53E-05;9.74748;16.575;1.79484;0.0699343;0.13633;0.155662;0.553863;0.0219663;1.91754;1131.11;567.472;158.076;0.000797736;0.561582;0.261772;0.398049;3.77265;182.294;1.72058;370.522;1.13779;127.411;0.846253;2.06E+06;768.733;0.110918;0.102946;0.0963789;14.3955;142.892;0.0773039;0.256636;14.0526;676.82;0.175404;0.0886054;0.0778184;12.9817;1705.55;0.240242;5.86314;489.749;0.145335;19.8133;0.229704;0.202321;0.799208;8.88402;0.620212;0.0347971;392.183;0.0687819;11.4677;0.0994507;0.119479;0.47852;19.9027;2188.82;1188.58;15.7319;10.5453;0.143857;0.0656821;0.92828;0.0320981;2028.09;0.170497;0.161008;0.167525;175.755;0.567548;0.149937;0.110728;0.399293;2737.75;1351.21;3371.75;0.00165913;2.96321;0.00506213;0.290521;2792.23;1283.49;25170.5;0.0363924;0.0483638;21.7058;0.0521975;17597.2;0.01446;0.0524438;3.83044;0.0581173;4.30509;3.67381;1.2844;62.7671;6.34978;4.10757;1.65076;62.7671;11789.7;0.671595;0.584534;0.0993029;14.9312;0.322868;69.4204;1300.52;2.61489;1.96415;235.363;0.0100481;0.247064;0.25349;0.481459;0.407135;24.7955;2994.06;0.0501123;1.1547;0.244248;1337.14;5644.08;402.623;0.213316;0.000764426;0.00656923;0.000863379;226.699;47.5858;0.00436255;0.00108481;0.000582422;0.0421678;10.5899;50.7635;0.00389359;0.000949814;0.000730618;0.0300668;10.5899;3.84011
0.454162;0.045324;4.20038;0.153258;94.6797;311.448;685.765;0.474515;0.148936;4.83013;0.0350344;280.162;394.431;831.231;0.110498;1.98792;4.49398;0.659642;0.0791667;0.0166581;0.00895149;0.0758273;540.119;39.9786;3.04875;0.054367;0.22398;579.675;2.59538;68.5628;0.805542;202900;244863;16519.3;0.11182;2.19211;0.327357;0.0118438;497.027;4.84421;0.0422282;0.0571484;0.00907531;0.000139067;7.66069;6.13146;0.0486524;0.0606923;0.00944181;0.00010217;7.66069;79.9037;5.38358;0.0657818;0.0737512;0.166061;0.428662;0.025643;1.50107;1114.47;454.655;10028.8;0.000877803;0.565856;0.335173;0.468946;3.27259;211.063;1.69698;360.352;1.06681;145.343;0.789521;272280;760.999;0.144785;0.128352;0.103552;14.0248;25.0377;0.014028;0.335064;12.4541;744.754;0.151599;0.10654;0.10025;9.71617;1759.8;0.300837;8.73652;1801.14;0.0963575;15.7518;0.131155;0.220375;0.300506;12.0077;0.784349;0.0363624;464.626;0.14874;21.5686;0.0852702;0.170532;0.275864;21.9288;1387.68;918.706;19.8045;12.1281;1.01524;0.062829;0.932952;0.0401009;1260.48;0.16608;0.177074;0.158611;213.84;0.497297;0.120099;0.119692;0.508991;2980.62;1423.68;3256.24;0.00854643;1.21092;0.0728713;0.394682;2699.54;1306.2;17426.6;0.0693928;0.0606922;29.0513;0.0562874;14764.3;0.0307745;0.0484923;5.1267;0.0515504;6.00061;4.10027;1.52618;50.1311;5.54874;4.44172;1.23802;50.1311;11737.4;0.731546;0.652904;0.0964608;14.4634;0.376801;57.7141;793.016;2.4479;2.18336;233.96;0.010616;0.229832;0.315735;0.545379;0.431402;8.85555;1448.72;0.0482431;1.12274;0.251215;1270.22;5891.32;361.293;0.0218401;0.000768062;0.00748054;0.000403297;279.154;48.1933;0.00331645;0.00115089;0.000716874;0.0322931;12.8941;44.3362;0.0024781;0.000995046;0.000561319;0.0278427;12.8941;3.41684
0.498242;0.380472;5.3005;0.115383;371.474;167.257;335.693;0.483122;0.0928218;1.06781;0.726222;74.5058;3186.78;6596.22;0.0680313;1.88328;4.01347;0.585726;0.0793662;0.012153;0.00810886;0.0676409;512.277;44.1868;3.70784;0.0571546;0.240831;588.678;3.47099;73.3091;0.91053;244305;291086;18148.7;0.11559;1.6273;0.392681;0.00885908;458.939;3.06075;0.0409126;0.0574331;0.00979619;0.000129568;6.88096;2.92041;0.0345233;0.0588162;0.00964767;0.000108482;6.88096;28.9691;8.074;0.0685587;0.191711;0.158305;0.505999;0.0217169;0.595361;675.467;517.257;115.951;0.000847538;0.553491;0.218107;0.411854;3.65115;227.916;1.65777;374.612;1.00867;107.023;0.652184;3.13E+06;713.051;0.102993;0.0972625;0.0978268;10.8329;88.7215;0.0489529;0.459855;8.43297;766.407;0.0980736;0.106887;0.0944106;12.9501;1723.66;0.60478;24.9079;567.834;0.0920973;6.08783;0.252054;0.168999;0.116993;12.944;0.890995;0.0757461;423.45;0.134868;9.09733;0.0990804;0.158534;0.319497;18.3332;1299.87;1344.14;13.8591;12.9095;0.3086;0.0722108;1.01031;0.0327734;1609.92;0.18106;0.186477;0.148854;233.659;0.465537;0.144945;0.104509;0.394091;2353.49;1354.19;3303.56;0.000890236;1.95027;3.17408;0.338218;1844.14;1900.3;21893.8;0.621501;0.0491685;28.2582;0.0605526;20620.6;0.0327451;0.0518488;4.98673;0.0520611;5.84474;4.44179;1.4508;57.8871;5.55066;4.18372;1.28132;57.8871;10288.4;0.603975;0.695379;0.121111;16.063;0.379693;79.7633;830.423;2.29863;2.02933;211.906;0.00969877;0.297017;0.269191;0.542946;0.311794;5.37413;874.498;0.0493908;1.2371;0.239908;1417.58;5566;416.627;0.739574;0.000775772;0.00685569;0.00304476;230.708;48.6339;0.00331795;0.00122;0.000510052;0.0321774;10.3232;44.0046;0.00331927;0.000943351;0.000508988;0.0315254;10.3232;3.51701
0.482069;0.87173;7.43473;0.164158;137.464;50.0248;103.771;0.484872;0.202381;1.6223;0.229412;0.034455;30997.2;63928.5;0.0711532;1.643;2.3477;0.799316;0.0845276;0.0132556;0.00835371;0.0595203;664.352;80.9603;6.51983;0.052444;0.222956;552.962;4.46069;63.7375;0.910878;177681;349283;20348.9;0.116638;1.71296;0.511269;0.0114957;427.895;2.84557;0.0399105;0.0551219;0.0095908;0.000104401;9.70247;7.49494;0.0416001;0.0573319;0.009471;0.000103907;9.70247;14.9101;9.71291;0.0719547;0.0919542;0.190457;0.552223;0.0181297;0.211623;1981.69;440.953;577.779;0.000803867;0.564289;0.170222;0.428635;5.05259;178.399;1.64673;373.938;1.08812;133.322;0.829368;1.23E+06;617.077;0.140856;0.104644;0.0916778;15.8862;151.706;0.0804372;0.651405;23.7193;967.587;0.12871;0.132131;0.101129;13.318;1734.31;0.470539;15.4906;585.886;0.221434;12.8821;0.104457;0.199203;0.257725;12.0373;0.702924;0.0905112;409.033;0.104476;27.0962;0.0812859;0.0642342;0.393618;21.8542;2620.11;825.926;17.3298;10.3436;5.72945;0.0592542;0.945215;0.032607;1692.88;0.161874;0.154935;0.145184;257.19;0.413332;0.129579;0.123578;0.484516;2002.36;1248.08;3289.01;0.0178958;1.7601;0.0663612;0.303649;2612.44;1023.62;17546.7;0.0499861;0.0547171;26.5378;0.0565434;16238.3;0.0522694;0.0501428;4.68315;0.0520135;5.25349;4.42149;1.63162;103.319;6.7816;3.5261;1.42396;103.319;11241;0.740575;0.790227;0.102716;14.3359;0.365385;80.1944;1179.36;2.50233;1.96917;227.761;0.00873585;0.272373;0.30049;0.486025;0.462616;6.10246;809.661;0.0459913;1.08583;0.268772;1048.7;5644.17;486.371;0.0575742;0.000784953;0.00828636;0.000303904;223.282;37.3705;0.00364334;0.000993217;0.000733002;0.0303465;12.7998;49.5251;0.00352312;0.00119935;0.000618282;0.0237049;12.7998;3.01458
0.453412;0.583475;1.10591;1.6165;61.093;138.253;304.916;0.461687;0.134807;5.04709;0.17249;0.910618;170.249;368.754;0.0772218;1.33167;3.24409;1.01078;0.0986681;0.0153129;0.00951114;0.0886253;432.365;37.1979;5.8123;0.0508182;0.241905;647.736;3.26652;54.3357;0.838452;290990;402518;15347.1;0.0907049;2.00939;0.544606;0.0147836;442.401;17.5014;0.0349367;0.0587806;0.00917206;0.000102871;6.60925;3.72853;0.0367801;0.0610377;0.00925088;0.000103282;6.60925;30.6705;0.334281;0.0667225;0.0927386;0.190856;0.598926;0.0167315;1.08052;2431.55;499.681;737.629;0.000896411;0.554426;0.270735;0.441473;2.89183;128.139;1.66689;377.18;1.04175;77.5346;0.806914;1709.6;979.493;0.103405;0.122552;0.0955626;16.3289;66.4502;0.033636;0.223011;5.90883;874.598;0.129735;0.111858;0.107012;9.19724;1909.12;0.434228;14.4072;618.621;0.111894;17.8867;0.133724;0.20306;0.560506;13.2548;1.43478;0.0109343;571.829;0.169685;11.2966;0.10245;0.13487;0.228009;7.11473;2351.13;1068.31;18.4529;9.10545;7.30268;0.0715299;0.926742;0.0418192;1255.89;0.173309;0.125878;0.160966;203.572;0.426982;0.176913;0.124203;0.346698;1403.64;1189.58;3258.79;0.00461528;1.12426;0.197771;0.29185;2155.67;1118.55;19705.6;0.39425;0.0429249;30.6568;0.0600314;21273.1;0.134922;0.0536473;5.41003;0.0535849;5.57929;3.88475;1.13059;79.6675;7.16907;4.42305;1.41153;79.6675;10401.9;0.639551;0.384141;0.113328;15.4116;0.310767;35.2613;1038.96;2.39658;2.29596;205.812;0.0116144;0.308609;0.239062;0.388596;0.425582;12.5861;766.498;0.047881;1.1099;0.212154;1380.28;5510.26;473.932;0.04618;0.000768998;0.00661298;0.000770422;239.529;43.1896;0.00389061;0.000883931;0.000722176;0.0344001;6.82988;44.0013;0.003675;0.00132596;0.000594814;0.0347202;6.82988;3.10817
0.518478;0.318952;12.4202;0.148333;11.5978;20.0687;38.7069;0.502286;0.645103;2.17206;0.874316;1868.07;0.756718;1.50655;0.0987978;1.33222;3.22422;0.846684;0.0896628;0.014416;0.00980301;0.0619986;566.489;56.7281;2.85438;0.0512054;0.242099;585.234;5.27896;69.129;0.959523;216946;324614;16229.2;0.0830413;2.4176;0.3675;0.0105803;435.324;13.1151;0.0325765;0.0576483;0.009311;9.03E-05;6.66701;8.30234;0.0440449;0.0583628;0.00947494;0.000129069;6.66701;21.3744;1.49129;0.0715634;0.0754982;0.119858;0.422476;0.0235688;1.33214;816.31;404.886;2.22267;0.000810041;0.558608;0.213839;0.440015;4.20217;194.827;1.6779;375.245;1.05453;95.5557;0.508067;135874;791.313;0.106535;0.134686;0.0916593;15.7393;152.975;0.0880044;0.403092;28.5709;887.75;0.132938;0.125395;0.122596;11.5975;1585.29;0.35689;3.26489;478.773;0.141192;20.9482;0.164628;0.0956618;0.436522;12.2156;0.480945;0.0716987;423.404;0.162614;17.7795;0.146258;0.132135;0.288653;22.811;1760.06;1313.61;11.6927;12.9375;0.495626;0.0516534;1.1231;0.0345242;1675.27;0.171912;0.152706;0.131525;255.766;0.408034;0.13252;0.111475;0.366209;1750.33;1318.98;3322.38;0.00849443;1.23301;0.00566716;0.39673;2273.14;1441.72;17748.4;0.0293913;0.046922;38.517;0.0529689;21239.4;0.128321;0.0452627;6.79712;0.0599495;5.84229;4.15828;1.19829;66.4361;4.39081;3.70873;1.32726;66.4361;11511.1;0.475851;0.59974;0.120793;14.1204;0.390591;46.8713;1247.45;2.56;1.95563;222.259;0.0102045;0.252852;0.272569;0.473249;0.4302;10.3655;1204.56;0.0452193;1.22644;0.314589;994.319;5640.25;539.211;0.0153856;0.000767383;0.00807687;0.00932522;195.099;44.6884;0.00396796;0.000961552;0.000627222;0.0288184;9.12984;43.5702;0.00310947;0.00100969;0.000631345;0.0268929;9.12984;2.60757
0.465037;2.19978;1.59184;4.46179;171.279;176.993;380.601;0.482844;1.54351;0.769142;0.792408;120.044;145.547;301.436;0.0751626;1.64859;3.64928;0.536965;0.0986637;0.0192126;0.00925192;0.066579;544.011;45.7003;3.32853;0.0422409;0.229356;598.132;4.00591;73.1828;0.84906;247066;120909;14425.3;0.087348;2.29684;0.476855;0.0102102;471.631;11.5002;0.0408625;0.0597215;0.00908637;0.000113223;6.30763;5.11544;0.0481016;0.0608004;0.00958146;0.000119155;6.30763;26.301;8.14521;0.105425;0.132075;0.114958;0.499179;0.0242623;5.56729;870.641;465.82;253832;0.000901684;0.560364;0.299221;0.463828;3.40446;197.556;1.70513;371.215;1.01393;139.338;0.626834;978529;616.766;0.126856;0.113153;0.114959;9.09301;178.715;0.0934055;0.416879;18.4695;1146.06;0.111127;0.130758;0.104288;16.8384;1734.61;0.445155;28.4996;1212.86;0.148723;10.9828;0.0937749;0.146742;0.414519;12.57;0.79136;0.0785428;657.954;0.110004;9.5193;0.0922336;0.0951899;0.232234;22.7216;1271.5;1130.94;19.5029;9.56814;3.46748;0.0750761;0.929946;0.0329456;1630.2;0.178349;0.148847;0.138347;272.232;0.50354;0.147262;0.108943;0.404608;2445.29;1320.77;3396.23;0.00274664;1.47678;0.388967;0.292982;3033.6;1471.65;17975.5;0.0376364;0.0561355;29.3643;0.0534013;18963.9;0.00372895;0.054393;5.18193;0.0558216;4.03513;4.19535;1.12243;72.9289;5.61877;4.0197;1.2752;72.9289;10726.7;0.799324;0.648519;0.109153;14.6137;0.323219;123.138;1153.96;2.78332;1.84918;225.197;0.00979077;0.257754;0.263866;0.506622;0.395778;3.25538;435.709;0.0453802;1.30485;0.257567;1288.42;5604.29;385.731;0.194923;0.000771988;0.00691815;0.00227586;207.153;44.0863;0.00335482;0.000862983;0.000606353;0.0270408;13.2647;46.3737;0.00297983;0.00110307;0.000559403;0.0319891;13.2647;3.50974
0.48063;0.17451;0.972105;0.982902;237.746;40841.5;84974.9;0.47801;0.498516;3.30299;0.245344;79.7001;7.15648;14.9714;0.0822807;1.64442;3.75968;0.64737;0.0962926;0.0162119;0.00863119;0.0783377;580.528;30.9958;3.76983;0.0622593;0.306128;616.93;3.14185;79.7537;0.70105;180521;197702;15512.8;0.109914;1.9607;0.327917;0.0109088;457.291;4.85139;0.0414431;0.0568138;0.00906962;9.92E-05;7.16399;8.04201;0.0416728;0.0574303;0.00930311;8.54E-05;7.16399;58.6743;4.39284;0.0553818;0.0851022;0.11255;0.427345;0.0191142;1.69855;1066.83;658.062;397.133;0.00091533;0.549246;0.25169;0.47468;5.23031;220.093;1.65332;366.851;1.00545;86.2583;0.863837;169808;687.968;0.11189;0.105535;0.0937732;9.7698;88.3329;0.0472668;0.494717;7.29125;665.631;0.137725;0.109022;0.0882115;9.98893;1780.48;0.712823;9.04785;1333.17;0.0518852;11.8755;0.132524;0.19361;0.23402;14.4406;1.04274;0.0288725;886.659;0.11212;9.02089;0.189742;0.136778;0.405539;24.2925;2523.73;1112.22;10.4928;8.40491;1.04303;0.0667148;0.979255;0.0453945;2151.76;0.166092;0.178154;0.158445;221.417;0.5009;0.0896667;0.118067;0.38685;2267.14;1395.33;3558.7;0.00149148;0.893003;0.0447338;0.254684;3240.76;1014.56;21455.2;0.137415;0.0707208;26.6703;0.0564723;19516;0.0153096;0.0518317;4.70653;0.053062;4.05934;4.12854;1.48083;83.9592;5.34836;4.35847;1.33299;83.9592;11611.8;0.72866;0.770719;0.0828984;16.867;0.298157;43.0821;809.415;2.50131;2.24954;247.052;0.0142787;0.252252;0.251701;0.507134;0.299033;8.8352;1047.08;0.0467165;1.19113;0.27168;1140.81;5569.85;302.237;0.0860095;0.00076508;0.00685621;0.00221823;239.16;35.4081;0.0034163;0.000940159;0.000628779;0.0346091;9.82652;46.015;0.00293055;0.000887989;0.000607239;0.0319099;9.82652;4.27121
0.465798;0.226852;2.70697;0.211452;593.334;50.8449;109.157;0.488255;0.0248376;2.39235;0.377763;36.3005;33.7104;69.0425;0.0884124;1.33775;3.06823;1.15883;0.0748348;0.0163612;0.00899451;0.0662268;455.55;44.3176;3.70916;0.0448795;0.268325;587.592;3.31047;68.2502;0.730541;207151;80629.8;18622.3;0.139005;2.31242;0.35736;0.00970288;465.729;3.73527;0.0355511;0.0572031;0.00903631;9.66E-05;4.44174;9.24039;0.03696;0.0575357;0.00950082;9.81E-05;4.44174;47.7947;8.55698;0.0527282;0.0892416;0.178594;0.447068;0.0177816;3.06477;1257.92;478.93;985.528;0.000877839;0.547705;0.26189;0.423663;4.39319;208.833;1.76677;367.07;1.11643;120.435;0.639122;122797;575.224;0.139699;0.124416;0.102779;9.29212;167.579;0.0819893;0.709868;8.37478;1011.45;0.160269;0.104961;0.107777;12.0252;1876.34;0.243392;5.48434;856.435;0.169282;19.9036;0.186155;0.126875;0.20022;5.41599;0.535794;0.0673548;523.971;0.114788;14.046;0.213909;0.136634;0.391348;8.28954;1430.26;1183.16;18.6428;13.438;7.96769;0.0776886;0.908788;0.0372455;1564.81;0.164905;0.172654;0.153352;208.499;0.424533;0.155232;0.13558;0.400345;1684.22;1357.1;3576.02;0.00251354;1.15227;0.165935;0.200539;3316.87;1340.08;17823.1;0.0253125;0.0476227;27.2525;0.0578901;15637.8;0.108764;0.0503666;4.80926;0.0585577;5.43688;3.28802;1.35989;64.9833;5.87237;3.88045;1.45889;64.9833;13441.6;0.630144;0.403042;0.117427;15.0954;0.333504;31.9627;966.641;2.99071;1.97732;265.339;0.0118021;0.188741;0.215012;0.487925;0.389491;20.1958;2442.05;0.0490108;1.11328;0.228134;1570.18;6565.16;541.257;0.0578938;0.000764026;0.00737111;0.00615786;288.17;45.3719;0.00348412;0.000943935;0.000630931;0.0246917;11.2762;44.43;0.00379294;0.000859107;0.000577799;0.0322353;11.2762;2.96258
