Time	[CI_0,0]	[CI_0,1]	[CI_0,2]	[CI_0,3]	[CN_0,0]	[CN_0,1]	[CN_0,2]	[CN_0,3]	[EN_0,0]	[EN_0,1]	[EN_0,2]	[EN_0,3]	[EWG1_0,0]	[EWG1_0,1]	[EWG1_0,2]	[EWG1_0,3]	[EWG2_0,0]	[EWG2_0,1]	[EWG2_0,2]	[EWG2_0,3]	[EWG3_0,0]	[EWG3_0,1]	[EWG3_0,2]	[EWG3_0,3]	[EWG4_0,0]	[EWG4_0,1]	[EWG4_0,2]	[EWG4_0,3]	[EWG5_0,0]	[EWG5_0,1]	[EWG5_0,2]	[EWG5_0,3]	[EWG6_0,0]	[EWG6_0,1]	[EWG6_0,2]	[EWG6_0,3]	[EWG_T_0,0]	[EWG_T_0,1]	[EWG_T_0,2]	[EWG_T_0,3]	[HH1_0,0]	[HH1_0,1]	[HH1_0,2]	[HH1_0,3]	[HH2_0,0]	[HH2_0,1]	[HH2_0,2]	[HH2_0,3]	[HH3_0,0]	[HH3_0,1]	[HH3_0,2]	[HH3_0,3]	[HH4_0,0]	[HH4_0,1]	[HH4_0,2]	[HH4_0,3]	[HH5_0,0]	[HH5_0,1]	[HH5_0,2]	[HH5_0,3]	[HH6_0,0]	[HH6_0,1]	[HH6_0,2]	[HH6_0,3]	[IWG_0,0]	[IWG_0,1]	[IWG_0,2]	[IWG_0,3]	[PH1_0,0]	[PH1_0,1]	[PH1_0,2]	[PH1_0,3]	[PH2_0,0]	[PH2_0,1]	[PH2_0,2]	[PH2_0,3]	[PH3_0,0]	[PH3_0,1]	[PH3_0,2]	[PH3_0,3]	[PH4_0,0]	[PH4_0,1]	[PH4_0,2]	[PH4_0,3]	[PH5_0,0]	[PH5_0,1]	[PH5_0,2]	[PH5_0,3]	[PH6_0,0]	[PH6_0,1]	[PH6_0,2]	[PH6_0,3]	[PH_T_0,0]	[PH_T_0,1]	[PH_T_0,2]	[PH_T_0,3]	[PTC1_0,0]	[PTC1_0,1]	[PTC1_0,2]	[PTC1_0,3]	[PTC2_0,0]	[PTC2_0,1]	[PTC2_0,2]	[PTC2_0,3]	[PTC3_0,0]	[PTC3_0,1]	[PTC3_0,2]	[PTC3_0,3]	[PTC4_0,0]	[PTC4_0,1]	[PTC4_0,2]	[PTC4_0,3]	[PTC5_0,0]	[PTC5_0,1]	[PTC5_0,2]	[PTC5_0,3]	[PTC6_0,0]	[PTC6_0,1]	[PTC6_0,2]	[PTC6_0,3]	[PTC_T_0,0]	[PTC_T_0,1]	[PTC_T_0,2]	[PTC_T_0,3]	[ci_0,0]	[ci_0,1]	[ci_0,2]	[ci_0,3]	[en_0,0]	[en_0,1]	[en_0,2]	[en_0,3]	[hh_0,0]	[hh_0,1]	[hh_0,2]	[hh_0,3]	[ptc_0,0]	[ptc_0,1]	[ptc_0,2]	[ptc_0,3]	[wg_0,0]	[wg_0,1]	[wg_0,2]	[wg_0,3]
835	0.152185	0.152938	9.54864e-13	0.152939	0.847815	0.847062	3.16307e-15	0.847061	6.74389e-30	7.86213e-30	0.999999	2.72532e-30	0.0577198	0.242094	0.0577198	0.0233255	0.0530073	0.238387	0.0655158	0.0239486	0.0530073	0.238387	0.0655158	0.0239486	0.0577198	0.242094	0.0577198	0.0233255	0.0655158	0.238387	0.0530073	0.0239486	0.0655158	0.238387	0.0530073	0.0239486	0.640112	0.746251	0.640112	0.25868	3.8395e-08	1.6571e-07	0.1664	1.65107e-07	3.83957e-08	1.65544e-07	0.166044	1.65702e-07	3.83957e-08	1.65544e-07	0.166044	1.65702e-07	3.8395e-08	1.6571e-07	0.1664	1.65107e-07	3.83957e-08	1.66307e-07	0.166044	1.64941e-07	3.83957e-08	1.66307e-07	0.166044	1.64941e-07	0.0020669	0.145814	0.0020669	0.000835267	2.22763e-09	7.43095e-09	2.192e-07	7.40546e-09	9.05073e-09	1.77398e-09	9.51482e-10	7.89296e-05	9.05073e-09	1.77398e-09	9.51482e-10	7.89296e-05	2.22763e-09	7.43095e-09	2.192e-07	7.40546e-09	9.08133e-09	7.89298e-05	9.48391e-10	1.77414e-09	9.08133e-09	7.89298e-05	9.48391e-10	1.77414e-09	4.07194e-08	0.000157878	4.42201e-07	0.000157878	0.00119159	0.00118247	1.01557e-06	0.00118247	0.00119159	0.00118341	1.01643e-06	0.00118055	0.00119159	0.00118341	1.01643e-06	0.00118055	0.00119159	0.00118247	1.01557e-06	0.00118247	0.00119159	0.00118055	1.01643e-06	0.00118341	0.00119159	0.00118055	1.01643e-06	0.00118341	0.00714955	0.00709286	6.09687e-06	0.00709286	1	1	9.54864e-13	1	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	1.44105e-07	6.20963e-07	0.999999	6.18704e-07	0.0071468	0.00720833	2.96385e-06	0.00720832	6.61024e-08	0.829425	5.74179e-08	1.20134e-08
840	0.152188	0.152943	9.54864e-13	0.152943	0.847812	0.847057	2.65282e-15	0.847057	6.74389e-30	7.86213e-30	0.999999	2.72533e-30	0.0577198	0.242094	0.0577198	0.0233256	0.0530073	0.238387	0.0655158	0.0239486	0.0530073	0.238387	0.0655158	0.0239486	0.0577198	0.242094	0.0577198	0.0233256	0.0655158	0.238387	0.0530073	0.0239486	0.0655158	0.238387	0.0530073	0.0239486	0.640112	0.746251	0.640112	0.25868	3.52224e-08	1.52018e-07	0.1664	1.51465e-07	3.52231e-08	1.51865e-07	0.166044	1.5201e-07	3.52231e-08	1.51865e-07	0.166044	1.5201e-07	3.52224e-08	1.52018e-07	0.1664	1.51465e-07	3.52231e-08	1.52565e-07	0.166044	1.51312e-07	3.52231e-08	1.52565e-07	0.166044	1.51312e-07	0.0020669	0.145814	0.0020669	0.000835267	2.06393e-09	6.88613e-09	2.0786e-07	6.86252e-09	8.38595e-09	1.64388e-09	8.81012e-10	7.89198e-05	8.38595e-09	1.64388e-09	8.81012e-10	7.89198e-05	2.06393e-09	6.88613e-09	2.0786e-07	6.86252e-09	8.41431e-09	7.892e-05	8.78149e-10	1.64403e-09	8.41431e-09	7.892e-05	8.78149e-10	1.64403e-09	3.77284e-08	0.000157857	4.19239e-07	0.000157857	0.00119154	0.00118242	9.61907e-07	0.00118242	0.00119154	0.00118336	9.6272e-07	0.00118049	0.00119154	0.00118336	9.6272e-07	0.00118049	0.00119154	0.00118242	9.61907e-07	0.00118242	0.00119154	0.0011805	9.6272e-07	0.00118336	0.00119154	0.0011805	9.6272e-07	0.00118336	0.00714926	0.00709255	5.77469e-06	0.00709254	1	1	9.54864e-13	1	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	1.32198e-07	5.69654e-07	0.999999	5.67581e-07	0.00714641	0.00720801	2.80719e-06	0.00720801	6.32933e-08	0.829425	5.54492e-08	1.08982e-08
845	0.152192	0.152947	9.54864e-13	0.152947	0.847808	0.847053	2.22488e-15	0.847053	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	0.0577198	0.242094	0.0577198	0.0233256	0.0530073	0.238387	0.0655158	0.0239486	0.0530073	0.238387	0.0655158	0.0239486	0.0577198	0.242094	0.0577198	0.0233256	0.0655158	0.238387	0.0530073	0.0239486	0.0655158	0.238387	0.0530073	0.0239486	0.640112	0.746251	0.640112	0.258681	3.2312e-08	1.39457e-07	0.1664	1.38949e-07	3.23126e-08	1.39316e-07	0.166044	1.3945e-07	3.23126e-08	1.39316e-07	0.166044	1.3945e-07	3.2312e-08	1.39457e-07	0.1664	1.38949e-07	3.23126e-08	1.39959e-07	0.166044	1.3881e-07	3.23126e-08	1.39959e-07	0.166044	1.3881e-07	0.0020669	0.145814	0.0020669	0.000835267	1.91226e-09	6.38121e-09	1.97102e-07	6.35933e-09	7.76996e-09	1.52331e-09	8.15761e-10	7.89106e-05	7.76996e-09	1.52331e-09	8.15761e-10	7.89106e-05	1.91226e-09	6.38121e-09	1.97102e-07	6.35933e-09	7.79623e-09	7.89108e-05	8.1311e-10	1.52345e-09	7.79623e-09	7.89108e-05	8.1311e-10	1.52345e-09	3.49569e-08	0.000157837	3.97461e-07	0.000157837	0.00119149	0.00118237	9.11077e-07	0.00118237	0.00119149	0.00118331	9.11847e-07	0.00118044	0.00119149	0.00118331	9.11847e-07	0.00118044	0.00119149	0.00118237	9.11077e-07	0.00118237	0.00119149	0.00118044	9.11847e-07	0.00118331	0.00119149	0.00118044	9.11847e-07	0.00118331	0.00714897	0.00709224	5.46954e-06	0.00709223	1	1	9.54864e-13	1	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	1.21274e-07	5.22583e-07	0.999999	5.20682e-07	0.00714605	0.00720773	2.65881e-06	0.00720773	6.07556e-08	0.829425	5.36708e-08	9.89078e-09
850	0.152196	0.152951	9.54864e-13	0.152951	0.847804	0.847049	1.86597e-15	0.847049	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239486	0.0530074	0.238388	0.0655159	0.0239486	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239486	0.0655159	0.238388	0.0530074	0.0239486	0.640112	0.746252	0.640112	0.258681	2.96421e-08	1.27933e-07	0.1664	1.27468e-07	2.96426e-08	1.27805e-07	0.166044	1.27927e-07	2.96426e-08	1.27805e-07	0.166044	1.27927e-07	2.96421e-08	1.27933e-07	0.1664	1.27468e-07	2.96426e-08	1.28394e-07	0.166044	1.2734e-07	2.96426e-08	1.28394e-07	0.166044	1.2734e-07	0.0020669	0.145814	0.0020669	0.000835268	1.77172e-09	5.91326e-09	1.86895e-07	5.89298e-09	7.19916e-09	1.41157e-09	7.55342e-10	7.89018e-05	7.19916e-09	1.41157e-09	7.55342e-10	7.89018e-05	1.77172e-09	5.91326e-09	1.86895e-07	5.89298e-09	7.22351e-09	7.89019e-05	7.52888e-10	1.4117e-09	7.22351e-09	7.89019e-05	7.52888e-10	1.4117e-09	3.23888e-08	0.000157818	3.76806e-07	0.000157818	0.00119144	0.00118232	8.62933e-07	0.00118232	0.00119144	0.00118326	8.63661e-07	0.00118039	0.00119144	0.00118326	8.63661e-07	0.00118039	0.00119144	0.00118232	8.62933e-07	0.00118232	0.00119144	0.00118039	8.63661e-07	0.00118325	0.00119144	0.00118039	8.63661e-07	0.00118325	0.00714867	0.00709193	5.18051e-06	0.00709192	1	1	9.54864e-13	1	6.7439e-30	7.86214e-30	0.999999	2.72533e-30	1.11253e-07	4.79402e-07	0.999999	4.77658e-07	0.00714573	0.00720749	2.51828e-06	0.00720748	5.84632e-08	0.829425	5.20642e-08	8.98071e-09
855	0.1522	0.152955	9.54864e-13	0.152955	0.8478	0.847045	1.56496e-15	0.847045	6.7439e-30	7.86213e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239487	0.0530074	0.238388	0.0655159	0.0239487	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239487	0.0655159	0.238388	0.0530074	0.0239487	0.640112	0.746252	0.640112	0.258681	2.71928e-08	1.17362e-07	0.1664	1.16935e-07	2.71933e-08	1.17244e-07	0.166044	1.17357e-07	2.71933e-08	1.17244e-07	0.166044	1.17357e-07	2.71928e-08	1.17362e-07	0.1664	1.16935e-07	2.71933e-08	1.17785e-07	0.166044	1.16818e-07	2.71933e-08	1.17785e-07	0.166044	1.16818e-07	0.0020669	0.145814	0.0020669	0.000835268	1.6415e-09	5.47959e-09	1.77212e-07	5.4608e-09	6.67026e-09	1.30801e-09	6.99398e-10	7.88933e-05	6.67026e-09	1.30801e-09	6.99398e-10	7.88933e-05	1.6415e-09	5.47959e-09	1.77212e-07	5.4608e-09	6.69282e-09	7.88935e-05	6.97125e-10	1.30813e-09	6.69282e-09	7.88935e-05	6.97125e-10	1.30813e-09	3.00091e-08	0.000157801	3.57217e-07	0.0001578	0.00119139	0.00118227	8.17332e-07	0.00118227	0.00119139	0.00118321	8.18022e-07	0.00118034	0.00119139	0.00118321	8.18022e-07	0.00118034	0.00119139	0.00118227	8.17332e-07	0.00118227	0.00119139	0.00118034	8.18022e-07	0.0011832	0.00119139	0.00118034	8.18022e-07	0.0011832	0.00714837	0.00709163	4.90675e-06	0.00709162	1	1	9.54864e-13	1	6.7439e-30	7.86214e-30	0.999999	2.72533e-30	1.02061e-07	4.3979e-07	0.999999	4.3819e-07	0.00714544	0.00720727	2.38517e-06	0.00720727	5.63923e-08	0.829425	5.06128e-08	8.15858e-09
860	0.152204	0.152959	9.54864e-13	0.152959	0.847796	0.847041	1.31251e-15	0.847041	6.7439e-30	7.86214e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239487	0.0530074	0.238388	0.0655159	0.0239487	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239487	0.0655159	0.238388	0.0530074	0.0239487	0.640112	0.746252	0.640112	0.258681	2.49459e-08	1.07665e-07	0.1664	1.07273e-07	2.49463e-08	1.07556e-07	0.166044	1.0766e-07	2.49463e-08	1.07556e-07	0.166044	1.0766e-07	2.49459e-08	1.07665e-07	0.1664	1.07273e-07	2.49463e-08	1.08053e-07	0.166044	1.07165e-07	2.49463e-08	1.08053e-07	0.166044	1.07165e-07	0.0020669	0.145814	0.0020669	0.000835268	1.52084e-09	5.07768e-09	1.68026e-07	5.06026e-09	6.18017e-09	1.21205e-09	6.47597e-10	7.88853e-05	6.18017e-09	1.21205e-09	6.47597e-10	7.88853e-05	1.52084e-09	5.07768e-09	1.68026e-07	5.06026e-09	6.20107e-09	7.88854e-05	6.45493e-10	1.21216e-09	6.20107e-09	7.88854e-05	6.45493e-10	1.21216e-09	2.78042e-08	0.000157783	3.38638e-07	0.000157783	0.00119134	0.00118222	7.7414e-07	0.00118222	0.00119134	0.00118316	7.74794e-07	0.00118029	0.00119134	0.00118316	7.74794e-07	0.00118029	0.00119134	0.00118222	7.7414e-07	0.00118222	0.00119134	0.00118029	7.74794e-07	0.00118316	0.00119134	0.00118029	7.74794e-07	0.00118316	0.00714807	0.00709134	4.64745e-06	0.00709133	1	1	9.54864e-13	1	6.7439e-30	7.86214e-30	0.999999	2.72533e-30	9.36274e-08	4.0345e-07	0.999999	4.01982e-07	0.00714518	0.00720709	2.2591e-06	0.00720708	5.45215e-08	0.829425	4.93017e-08	7.41591e-09
865	0.152207	0.152963	9.54864e-13	0.152963	0.847793	0.847037	1.10078e-15	0.847037	6.7439e-30	7.86214e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239487	0.0530074	0.238388	0.0655159	0.0239487	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239487	0.0655159	0.238388	0.0530074	0.0239487	0.640112	0.746252	0.640112	0.258681	2.28846e-08	9.87685e-08	0.1664	9.84092e-08	2.2885e-08	9.86691e-08	0.166044	9.87638e-08	2.2885e-08	9.86691e-08	0.166044	9.87638e-08	2.28846e-08	9.87685e-08	0.1664	9.84092e-08	2.2885e-08	9.91244e-08	0.166044	9.83102e-08	2.2885e-08	9.91244e-08	0.166044	9.83102e-08	0.0020669	0.145814	0.0020669	0.000835269	1.40904e-09	4.70521e-09	1.59313e-07	4.68907e-09	5.72605e-09	1.12312e-09	5.99633e-10	7.88776e-05	5.72605e-09	1.12312e-09	5.99633e-10	7.88776e-05	1.40904e-09	4.70521e-09	1.59313e-07	4.68907e-09	5.74542e-09	7.88777e-05	5.97684e-10	1.12322e-09	5.74542e-09	7.88777e-05	5.97684e-10	1.12322e-09	2.5761e-08	0.000157767	3.2102e-07	0.000157767	0.0011913	0.00118217	7.3323e-07	0.00118217	0.0011913	0.00118311	7.33849e-07	0.00118025	0.0011913	0.00118311	7.33849e-07	0.00118025	0.0011913	0.00118217	7.3323e-07	0.00118217	0.0011913	0.00118025	7.33849e-07	0.00118311	0.0011913	0.00118025	7.33849e-07	0.00118311	0.00714778	0.00709106	4.40186e-06	0.00709106	1	1	9.54864e-13	1	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	8.5891e-08	3.70113e-07	0.999999	3.68767e-07	0.00714496	0.00720693	2.13969e-06	0.00720692	5.28316e-08	0.829425	4.81174e-08	6.745e-09
870	0.152211	0.152967	9.54864e-13	0.152967	0.847789	0.847033	9.23208e-16	0.847033	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239487	0.0530074	0.238388	0.0655159	0.0239487	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239487	0.0655159	0.238388	0.0530074	0.0239487	0.640112	0.746252	0.640112	0.258681	2.09936e-08	9.06073e-08	0.1664	9.02777e-08	2.0994e-08	9.05162e-08	0.166044	9.0603e-08	2.0994e-08	9.05162e-08	0.166044	9.0603e-08	2.09936e-08	9.06073e-08	0.1664	9.02777e-08	2.0994e-08	9.09338e-08	0.166044	9.01869e-08	2.0994e-08	9.09338e-08	0.166044	9.01869e-08	0.0020669	0.145814	0.0020669	0.000835269	1.30545e-09	4.36003e-09	1.51047e-07	4.34508e-09	5.30527e-09	1.0407e-09	5.55221e-10	7.88703e-05	5.30527e-09	1.0407e-09	5.55221e-10	7.88703e-05	1.30545e-09	4.36003e-09	1.51047e-07	4.34508e-09	5.32322e-09	7.88704e-05	5.53417e-10	1.0408e-09	5.32322e-09	7.88704e-05	5.53417e-10	1.0408e-09	2.38679e-08	0.000157752	3.04312e-07	0.000157751	0.00119125	0.00118213	6.94482e-07	0.00118213	0.00119125	0.00118307	6.95069e-07	0.0011802	0.00119125	0.00118307	6.95069e-07	0.0011802	0.00119125	0.00118213	6.94482e-07	0.00118213	0.00119125	0.0011802	6.95069e-07	0.00118307	0.00119125	0.0011802	6.95069e-07	0.00118307	0.00714749	0.0070908	4.16924e-06	0.00709079	1	1	9.54864e-13	1	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	7.87939e-08	3.39531e-07	0.999999	3.38296e-07	0.00714476	0.00720679	2.0266e-06	0.00720679	5.13049e-08	0.829425	4.70474e-08	6.13892e-09
875	0.152215	0.15297	9.54864e-13	0.152971	0.847785	0.84703	7.7428e-16	0.847029	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233256	0.0530074	0.238388	0.0655159	0.0239487	0.0530074	0.238388	0.0655159	0.0239487	0.0577199	0.242094	0.0577199	0.0233256	0.0655159	0.238388	0.0530074	0.0239487	0.0655159	0.238388	0.0530074	0.0239487	0.640113	0.746252	0.640113	0.258681	1.9259e-08	8.31205e-08	0.1664	8.28181e-08	1.92593e-08	8.30369e-08	0.166044	8.31165e-08	1.92593e-08	8.30369e-08	0.166044	8.31165e-08	1.9259e-08	8.31205e-08	0.1664	8.28181e-08	1.92593e-08	8.342e-08	0.166044	8.27348e-08	1.92593e-08	8.342e-08	0.166044	8.27348e-08	0.0020669	0.145814	0.0020669	0.000835269	1.20947e-09	4.04014e-09	1.43207e-07	4.02628e-09	4.91538e-09	9.64325e-10	5.14098e-10	7.88633e-05	4.91538e-09	9.64325e-10	5.14098e-10	7.88633e-05	1.20947e-09	4.04014e-09	1.43207e-07	4.02628e-09	4.93201e-09	7.88634e-05	5.12428e-10	9.64413e-10	4.93201e-09	7.88634e-05	5.12428e-10	9.64413e-10	2.21137e-08	0.000157737	2.88468e-07	0.000157737	0.0011912	0.00118209	6.57781e-07	0.00118209	0.0011912	0.00118302	6.58337e-07	0.00118016	0.0011912	0.00118302	6.58337e-07	0.00118016	0.0011912	0.00118209	6.57781e-07	0.00118209	0.0011912	0.00118016	6.58337e-07	0.00118302	0.0011912	0.00118016	6.58337e-07	0.00118302	0.00714722	0.00709055	3.94891e-06	0.00709054	1	1	9.54864e-13	1	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	7.22832e-08	3.11476e-07	0.999999	3.10342e-07	0.00714459	0.00720668	1.91948e-06	0.00720668	4.99257e-08	0.829425	4.60809e-08	5.59141e-09
880	0.152218	0.152974	9.54864e-13	0.152974	0.847782	0.847026	6.49377e-16	0.847026	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	0.0577199	0.242094	0.0577199	0.0233257	0.0530074	0.238388	0.065516	0.0239487	0.0530074	0.238388	0.065516	0.0239487	0.0577199	0.242094	0.0577199	0.0233257	0.065516	0.238388	0.0530074	0.0239487	0.065516	0.238388	0.0530074	0.0239487	0.640113	0.746252	0.640113	0.258681	1.76676e-08	7.62523e-08	0.1664	7.59749e-08	1.76679e-08	7.61756e-08	0.166044	7.62486e-08	1.76679e-08	7.61756e-08	0.166044	7.62486e-08	1.76676e-08	7.62523e-08	0.1664	7.59749e-08	1.76679e-08	7.65271e-08	0.166044	7.58985e-08	1.76679e-08	7.65271e-08	0.166044	7.58985e-08	0.0020669	0.145814	0.0020669	0.000835269	1.12054e-09	3.7437e-09	1.35771e-07	3.73085e-09	4.55411e-09	8.93548e-10	4.76021e-10	7.88566e-05	4.55411e-09	8.93548e-10	4.76021e-10	7.88566e-05	1.12054e-09	3.7437e-09	1.35771e-07	3.73085e-09	4.56952e-09	7.88567e-05	4.74474e-10	8.9363e-10	4.56952e-09	7.88567e-05	4.74474e-10	8.9363e-10	2.04883e-08	0.000157723	2.73444e-07	0.000157722	0.00119116	0.00118205	6.23019e-07	0.00118205	0.00119116	0.00118299	6.23546e-07	0.00118012	0.00119116	0.00118299	6.23546e-07	0.00118012	0.00119116	0.00118205	6.23019e-07	0.00118205	0.00119116	0.00118012	6.23546e-07	0.00118298	0.00119116	0.00118012	6.23546e-07	0.00118298	0.00714696	0.00709031	3.74022e-06	0.00709031	1	1	9.54864e-13	1	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	6.63105e-08	2.85738e-07	0.999999	2.84699e-07	0.00714445	0.00720659	1.81802e-06	0.00720659	4.86799e-08	0.829425	4.52078e-08	5.09681e-09
885	0.152222	0.152977	9.54864e-13	0.152977	0.847778	0.847023	5.44622e-16	0.847023	6.74391e-30	7.86214e-30	0.999999	2.72533e-30	0.05772	0.242094	0.0577199	0.0233257	0.0530075	0.238388	0.065516	0.0239487	0.0530075	0.238388	0.065516	0.0239487	0.05772	0.242094	0.0577199	0.0233257	0.065516	0.238388	0.0530075	0.0239487	0.065516	0.238388	0.0530075	0.0239487	0.640113	0.746252	0.640113	0.258681	1.62077e-08	6.99516e-08	0.1664	6.96971e-08	1.6208e-08	6.98813e-08	0.166044	6.99483e-08	1.6208e-08	6.98813e-08	0.166044	6.99483e-08	1.62077e-08	6.99516e-08	0.1664	6.96971e-08	1.6208e-08	7.02037e-08	0.166044	6.9627e-08	1.6208e-08	7.02037e-08	0.166044	6.9627e-08	0.0020669	0.145814	0.0020669	0.000835269	1.03814e-09	3.46898e-09	1.28718e-07	3.45708e-09	4.21937e-09	8.2796e-10	4.40764e-10	7.88502e-05	4.21937e-09	8.2796e-10	4.40764e-10	7.88502e-05	1.03814e-09	3.46898e-09	1.28718e-07	3.45708e-09	4.23365e-09	7.88503e-05	4.39332e-10	8.28036e-10	4.23365e-09	7.88503e-05	4.39332e-10	8.28036e-10	1.89823e-08	0.000157709	2.59197e-07	0.000157709	0.00119112	0.00118201	5.90095e-07	0.00118201	0.00119112	0.00118295	5.90593e-07	0.00118009	0.00119112	0.00118295	5.90593e-07	0.00118009	0.00119112	0.00118201	5.90095e-07	0.00118201	0.00119112	0.00118009	5.90593e-07	0.00118295	0.00119112	0.00118009	5.90593e-07	0.00118295	0.00714671	0.00709009	3.54256e-06	0.00709009	1	1	9.54864e-13	1	6.74391e-30	7.86215e-30	0.999999	2.72534e-30	6.08313e-08	2.62128e-07	0.999999	2.61174e-07	0.00714433	0.00720652	1.72193e-06	0.00720652	4.75544e-08	0.829425	4.4419e-08	4.65001e-09
890	0.152225	0.15298	9.54864e-13	0.15298	0.847775	0.84702	4.56766e-16	0.84702	6.74391e-30	7.86215e-30	0.999999	2.72534e-30	0.05772	0.242094	0.05772	0.0233257	0.0530075	0.238388	0.065516	0.0239487	0.0530075	0.238388	0.065516	0.0239487	0.05772	0.242094	0.05772	0.0233257	0.065516	0.238388	0.0530075	0.0239487	0.065516	0.238388	0.0530075	0.0239487	0.640113	0.746253	0.640113	0.258681	1.48685e-08	6.41716e-08	0.1664	6.39381e-08	1.48688e-08	6.4107e-08	0.166044	6.41685e-08	1.48688e-08	6.4107e-08	0.166044	6.41685e-08	1.48685e-08	6.41716e-08	0.1664	6.39381e-08	1.48688e-08	6.44028e-08	0.166044	6.38738e-08	1.48688e-08	6.44028e-08	0.166044	6.38738e-08	0.0020669	0.145814	0.0020669	0.00083527	9.61799e-10	3.21439e-09	1.22029e-07	3.20336e-09	3.90922e-09	7.67181e-10	4.08119e-10	7.88442e-05	3.90922e-09	7.67181e-10	4.08119e-10	7.88442e-05	9.61799e-10	3.21439e-09	1.22029e-07	3.20336e-09	3.92244e-09	7.88443e-05	4.06792e-10	7.67251e-10	3.92244e-09	7.88443e-05	4.06792e-10	7.67251e-10	1.75869e-08	0.000157696	2.45688e-07	0.000157696	0.00119108	0.00118198	5.58909e-07	0.00118198	0.00119108	0.00118292	5.59381e-07	0.00118005	0.00119108	0.00118292	5.59381e-07	0.00118005	0.00119108	0.00118198	5.58909e-07	0.00118198	0.00119108	0.00118005	5.59381e-07	0.00118291	0.00119108	0.00118005	5.59381e-07	0.00118291	0.00714647	0.00708989	3.35534e-06	0.00708989	1	1	9.54864e-13	1	6.74391e-30	7.86215e-30	0.999999	2.72534e-30	5.58048e-08	2.40469e-07	0.999999	2.39594e-07	0.00714423	0.00720647	1.63091e-06	0.00720647	4.65377e-08	0.829425	4.37065e-08	4.24638e-09
895	0.152228	0.152983	9.54864e-13	0.152983	0.847772	0.847017	3.83083e-16	0.847017	6.74391e-30	7.86215e-30	0.999999	2.72534e-30	0.05772	0.242094	0.05772	0.0233257	0.0530075	0.238388	0.065516	0.0239487	0.0530075	0.238388	0.065516	0.0239487	0.05772	0.242094	0.05772	0.0233257	0.065516	0.238388	0.0530075	0.0239487	0.065516	0.238388	0.0530075	0.0239487	0.640113	0.746253	0.640113	0.258681	1.36399e-08	5.88691e-08	0.1664	5.86549e-08	1.36402e-08	5.88099e-08	0.166044	5.88663e-08	1.36402e-08	5.88099e-08	0.166044	5.88663e-08	1.36399e-08	5.88691e-08	0.1664	5.86549e-08	1.36402e-08	5.90812e-08	0.166044	5.85959e-08	1.36402e-08	5.90812e-08	0.166044	5.85959e-08	0.0020669	0.145814	0.0020669	0.00083527	8.91065e-10	2.97847e-09	1.15685e-07	2.96825e-09	3.62183e-09	7.10858e-10	3.77891e-10	7.88384e-05	3.62183e-09	7.10858e-10	3.77891e-10	7.88384e-05	8.91065e-10	2.97847e-09	1.15685e-07	2.96825e-09	3.63409e-09	7.88385e-05	3.76663e-10	7.10923e-10	3.63409e-09	7.88385e-05	3.76663e-10	7.10923e-10	1.6294e-08	0.000157684	2.32879e-07	0.000157684	0.00119104	0.00118195	5.29372e-07	0.00118195	0.00119104	0.00118288	5.29819e-07	0.00118002	0.00119104	0.00118288	5.29819e-07	0.00118002	0.00119104	0.00118195	5.29372e-07	0.00118195	0.00119104	0.00118002	5.29819e-07	0.00118288	0.00119104	0.00118002	5.29819e-07	0.00118288	0.00714625	0.0070897	3.17802e-06	0.0070897	1	1	9.54864e-13	1	6.74391e-30	7.86215e-30	0.999999	2.72534e-30	5.11937e-08	2.20599e-07	0.999999	2.19796e-07	0.00714415	0.00720643	1.54471e-06	0.00720643	4.56192e-08	0.829425	4.30628e-08	3.88176e-09
